id,name
mn0000671244,Witchfinder General
mn0000045475,Steve Vai
mn0000759713,Mouthus
mn0002376009,Charred Walls of the Damned
mn0000178527,Jarvis Church
mn0001020778,Zee Avi
mn0000802885,Fobia
mn0000638498,Tujiko Noriko
mn0000616788,Alberta Adams
mn0000224951,David T. Chastain
mn0000307657,Lucha Villa
mn0001507150,J2K
mn0000784320,Curiosity Killed the Cat
mn0000436225,Daliah Lavi
mn0000616944,Ashley Gearing
mn0000570029,7th Heaven
mn0000180342,Carsten Jost
mn0000531200,Charlemagne Palestine
mn0000226612,Damien Dempsey
mn0000061938,Blue Öyster Cult
mn0000378978,Emmerson Nogueira
mn0000861372,Rachel Sweet
mn0000675977,Kultur Shock
mn0000574962,The Veils
mn0000041298,Steve Poindexter
mn0000005498,Alfredo de la Fé
mn0000343954,Mercyful Fate
mn0000389513,Mathias Grassow
mn0000263586,Matthew Barber
mn0002108115,Remember Remember
mn0000306066,Propaganda
mn0000158539,Certain Distant Suns
mn0002062372,Betül Demir
mn0000077986,Blac Haze
mn0000125332,Lali Puna
mn0000748421,Trey Anastasio
mn0000935841,Krystal Meyers
mn0002117562,Ummet Ozcan
mn0000790509,Alphaville
mn0000683921,Yami Bolo
mn0000355326,Los Originales de San Juan
mn0002071740,Lushlife
mn0000788808,Batmobile
mn0000822466,High Tide
mn0000132134,Lasse Lindh
mn0001433127,Alela Diane
mn0001005589,Barcelona
mn0000211487,Los Toros Band
mn0000261143,Hope Sandoval & the Warm Inventions
mn0000990422,Tony Lionni
mn0000510505,Falete
mn0000280692,Jill Sobule
mn0001364402,Ashton Allen
mn0000419947,The Reivers
mn0000190920,John Vanderslice
mn0000073100,The Hardship Post
mn0000014438,Stellamara
mn0000088158,Icons of Filth
mn0000636223,Daggermouth
mn0000755776,Simon Stokes
mn0000565208,Parlour Steps
mn0000287741,Sandra
mn0000592212,Prinzhorn Dance School
mn0000202187,Ernest Ranglin
mn0000472925,The Offspring
mn0000092107,Keyshia Cole
mn0000247711,Whiskey Rebels
mn0002329258,Inward Eye
mn0000005289,Sergio Rivero
mn0000791982,The 101'ers
mn0000960904,Yaniss Odua
mn0000966623,Zen Guerrilla
mn0000916726,Once Nothing
mn0000048687,Angélica María
mn0000818229,Whale
mn0000499603,The Shermans
mn0000139635,Banda Eva
mn0000838884,Vanessa Bell Armstrong
mn0000850817,Pío Leyva
mn0000811571,Jaylib
mn0000603590,Aswad
mn0000000544,Palm Skin Productions
mn0000089478,King Changó
mn0000464284,Reks
mn0000378164,Master Blaster
mn0000667622,Heatwave
mn0000120060,Christian Death
mn0000745318,Pale Saints
mn0000102314,Barbara Higbie
mn0002095231,Rabia Sorda
mn0000242211,Saliva
mn0000169003,Vesta Williams
mn0000564930,Winston Fergus
mn0000210868,Johnny Pate
mn0000976814,Dritte Wahl
mn0000620493,Stochelo Rosenberg
mn0001600635,S:Cage
mn0000126772,Barbara Tucker
mn0000652192,Memphis May Fire
mn0000644539,Pterodactyl
mn0000375742,Marumari
mn0000791308,Shai
mn0000692037,Yuppie Flu
mn0000195026,De Danann
mn0000011955,Tramaine
mn0000757093,Syleena Johnson
mn0000125623,Before the Dawn
mn0000615937,Brian Regan
mn0000564249,Dana Dane
mn0000457128,Nouveaux
mn0001329904,Chaser
mn0000630603,The Browns
mn0000392299,Michael Franks
mn0000856038,Poundhound
mn0000106317,Jah Thomas
mn0000287066,Robert Forster
mn0000956353,Daniel Wang
mn0000520079,The Bongos
mn0000012128,All-4-One
mn0000686957,Dave Kelly
mn0000789055,Explosions in the Sky
mn0001184654,Jazz Composer's Orchestra
mn0000547248,Ivoryline
mn0000778332,Jimmie Davis
mn0000827676,Lloyd Cole and the Commotions
mn0000042400,The Blithe Sons
mn0000164317,Stutterfly
mn0000097505,J.B.O.
mn0000942914,Aural Float
mn0000477600,The Softlightes
mn0000187172,Flogging Molly
mn0000220966,Horst Jankowski
mn0000266916,Marilyn Monroe
mn0000483270,Mitch Ryder
mn0001845992,Pell Mell
mn0000180024,Torture Killer
mn0002085242,Juha Tapio
mn0000525877,Saez
mn0000859807,Traband
mn0000949799,Hardcore Superstar
mn0000940831,Captain & Tennille
mn0000657959,Ole Van Dansk
mn0000777784,Compulsion
mn0000858984,WhoMadeWho
mn0000806877,Ruth Brown
mn0000811395,Múm
mn0000602304,Moving Fusion
mn0000894827,"Oscar Brown, Jr."
mn0000844440,Phantom Planet
mn0000749399,Terminus City
mn0000485992,Osamu Kitajima
mn0000029406,Ana Caram
mn0000013890,Traffic Sound
mn0000178809,Virgin Black
mn0000823561,Die Kreuzen
mn0000249682,Love Life
mn0000393414,Max de Castro
mn0000045057,The Louvin Brothers
mn0000897773,Mischa Daniels
mn0002039963,Jackson Conti
mn0000776408,Kula Shaker
mn0000478893,Anita Ellis
mn0000030404,Shoplifting
mn0001014328,Eero Johannes
mn0000462328,ReWork
mn0001968712,C-Mon & Kypski
mn0000217344,Dido
mn0000648097,Guadalcanal Diary
mn0000120970,Chuck Ragan
mn0000013315,TTC
mn0000841179,Dirt Crew
mn0000796472,Eliza Carthy
mn0000571075,Esoteric
mn0000283696,Chihiro Yamanaka
mn0000286483,Jim Hall
mn0000874289,Menudo
mn0000714006,Black Buddafly
mn0000578501,Dre Dog
mn0000006310,Semisonic
mn0000044781,Sway
mn0000959399,YahZarah
mn0000920317,The Whigs
mn0000786690,Claudia Church
mn0000331878,Jesse Dayton
mn0000757791,Besh O Drom
mn0000336165,Los Cuates de Sinaloa
mn0000802928,Freestyle Fellowship
mn0000591249,Apostle of Hustle
mn0000475154,New Birth Brass Band
mn0000817751,Derek Martin
mn0000108117,Clara Ward
mn0001812589,Bong-Ra
mn0000955488,Ron Hardy
mn0000263782,Jonathan Davis
mn0000868616,Nickelback
mn0000061954,Bacilos
mn0000046699,The Everly Brothers
mn0000637232,Strongarm
mn0000109719,Combat 84
mn0000246110,Johnny Ringo
mn0000798319,Fred Locks
mn0000456487,The Rifles
mn0000368451,Nana Mouskouri
mn0000856785,Public Enemy
mn0001035782,Cotton Jones
mn0000320470,Lumidee
mn0001419192,Haggard
mn0002597003,White Ring
mn0000072510,Kieran Kane
mn0000012307,Tracie Spencer
mn0000418346,The Saints
mn0000055668,Blanks 77
mn0000525098,Rosalie Allen
mn0000073500,The High Violets
mn0000747374,Stefano Bollani
mn0000226041,Travis Morrison
mn0000936533,Tommy McLain
mn0000741914,Sounds from the Ground
mn0000535336,Hunter S. Thompson
mn0000283538,Mark Collie
mn0000603980,Tiny Tim
mn0002495367,Gtronic
mn0000005147,Space Raiders
mn0000073749,The Game
mn0000273895,Hypocrisy
mn0000670912,Danielle Brisebois
mn0000026227,Smokie
mn0000685647,Yes
mn0000190893,Cephas & Wiggins
mn0000158553,Dyango
mn0000203710,Tubeway Army
mn0000845482,Jerry Kilgore
mn0001016350,Joker's Daughter
mn0000467243,Revive
mn0000072787,Cootees
mn0000825258,Joseph F. Lamb
mn0000498196,Overcome
mn0000624282,Joshua Radin
mn0001796289,Control Denied
mn0000432372,The Trews
mn0000191776,Eric Matthews
mn0000666073,Cascada
mn0000597743,Aquarian Dream
mn0000626899,Alessandro Safina
mn0000668595,Bonded by Blood
mn0000670064,DJ Yoda
mn0000078819,Residual Echoes
mn0000933684,Re-Up Gang
mn0000842031,Peter Buffett
mn0000050251,Blind Melon
mn0000752470,The Ad Libs
mn0000072682,Charlie Mars
mn0000956100,Helium
mn0000303506,Usher
mn0000177372,Don Chezina
mn0000143559,Joaquín Sabina
mn0000265733,Ligabue
mn0001469471,Wohnout
mn0000673500,Darren Styles
mn0001451230,Plüsch
mn0000070097,Human Eye
mn0001662534,Årabrot
mn0000756381,The Bo-Keys
mn0000302083,Utah Phillips
mn0000060429,Zez Confrey
mn0000743175,Serj Tankian
mn0000569979,69 Boyz
mn0000028166,Slim Harpo
mn0000196254,The Flying Luttenbachers
mn0000932718,Airport Girl
mn0001916545,Letzte Instanz
mn0002103511,Pin Me Down
mn0000239628,Lupe Fiasco
mn0000173563,Freak Nasty
mn0000211095,Underoath
mn0000032193,Tex Williams
mn0000060358,The Fitness
mn0000093053,Ils
mn0000749290,Terry Bozzio
mn0000873886,Raymond Scott
mn0000035597,Steve Fister
mn0000768965,The Jaguars
mn0000194710,Decoded Feedback
mn0001851630,Desiderii Marginis
mn0000299516,Pedro Laurenz
mn0000924543,Abdel Ali Slimani
mn0000257156,Wide Mouth Mason
mn0000298377,Salt
mn0000529813,Jacqueline Taïeb
mn0002488738,Body Language
mn0000838637,Penance
mn0000220177,MDO
mn0000882782,Noel Harrison
mn0000868092,McCoy Tyner
mn0000022875,Temple of the Dog
mn0000366945,Kin Ping Meh
mn0000499177,Owsley
mn0000014959,Taste
mn0000409968,Reba McEntire
mn0002163482,El Bordo
mn0000146387,CYNE
mn0000130449,Jair Rodrigues
mn0000594810,Moodorama
mn0002576171,Cascadeur
mn0000164750,Garland Jeffreys
mn0000100160,The Kinks
mn0000796811,Don Caballero
mn0000942730,Mock & Toof
mn0000010278,Tarkan
mn0000752805,The Andrea True Connection
mn0000683795,Yello
mn0000380983,54 Seconds
mn0000331530,Siria
mn0000466815,Los Claxons
mn0000795130,Fania All-Stars
mn0000930627,Emily Osment
mn0001057593,Animals as Leaders
mn0000489559,Leon Payne
mn0000017021,Tenacious D
mn0000467382,Michael Penn
mn0000805661,Humble Pie
mn0000181725,Ednita Nazario
mn0000129578,Ex Models
mn0000067335,The Disco Boys
mn0000748650,Stephen Trask
mn0000459860,Editors
mn0000213349,Eugenio Bennato
mn0000915586,MV & EE
mn0000008779,Pain Teens
mn0000257123,Dianogah
mn0000029053,Snog
mn0000122225,Greg Giraldo
mn0000669430,Dallas Wayne
mn0000028053,Steve Allen
mn0000167580,Falling Joys
mn0000017929,Patti Austin
mn0002306701,Sarah Nixey
mn0000499330,KDD
mn0000301698,Upsilon Acrux
mn0000009535,Sirenia
mn0000164592,Witchcraft
mn0002118965,Chris Decay
mn0000041894,Sylvester Weaver
mn0000011106,Sharron Kraus
mn0000929790,Arnaud Rebotini
mn0000067267,Billie Ray Martin
mn0000993908,Boom Jinx
mn0001051112,The Golden Filter
mn0000308968,Jules Shear
mn0000564051,Rookie of the Year
mn0002658651,"Tito ""El Bambino"" El Patrón"
mn0000768813,Kero One
mn0000467424,Oleander
mn0000561105,Hatebreed
mn0000205575,Dr. Hook & the Medicine Show
mn0002052432,Hot Club de Paris
mn0002121220,Amberian Dawn
mn0000554412,Har Mar Superstar
mn0000186484,Eric Bibb
mn0000022980,Terrorgruppe
mn0000026220,Slim Smith & the Uniques
mn0001095581,Sunnery James & Ryan Marciano
mn0000077200,King Kooba
mn0000040124,The Ataris
mn0001382875,Heideroosjes
mn0001965467,Kill Paradise
mn0000189103,Death SS
mn0000130163,Langhorne Slim
mn0000805332,The Charlatans
mn0000945816,Here I Come Falling
mn0000672123,Manuel Carrasco
mn0000868456,Melba Montgomery
mn0000888079,Michael Palmer
mn0000493153,Othello
mn0000498241,Minus the Bear
mn0000033879,Souad Massi
mn0000031290,Superchumbo
mn0000237603,Daydream Nation
mn0000224535,Anaïs Mitchell
mn0000181299,Ultramagnetic MC's
mn0002044635,Mizz Beats
mn0000627250,Buena Vista Social Club
mn0000237773,Mark Ronson
mn0000194378,Gamat 3000
mn0000858788,Keel
mn0000158309,Pat Benatar
mn0000865851,Mano Solo
mn0000395868,Hell Is for Heroes
mn0000162523,Pat Kelly
mn0001017503,Menahan Street Band
mn0000166989,G.C. Cameron
mn0000483351,The Vejtables
mn0000654490,Guitar Slim
mn0000899530,The Smiths
mn0000127896,Mind in a Box
mn0002299308,Ludwig von 88
mn0000954617,Cavalera Conspiracy
mn0000400961,Matt Willis
mn0000583106,Sui Generis
mn0000755979,Andy Pratt
mn0000291043,Journey
mn0000846406,"Jerry ""Boogie"" McCain"
mn0001055432,Floating Action
mn0000222959,MC 900 Ft. Jesus
mn0002067719,Uno Svenningsson
mn0000611559,The German Art Students
mn0000329978,Eluveitie
mn0000791092,Masakatsu Takagi
mn0000118939,The Damnations TX
mn0002393431,Moscow Olympics
mn0000290979,Lio
mn0001494361,Black Bonzo
mn0000835634,Julio Preciado
mn0000945269,George Winston
mn0000078630,Bottom Line
mn0000138271,Cursive
mn0000140689,Dead Boys
mn0001590589,Lissy Trullie
mn0000770839,Hammock
mn0000251360,Lesley Duncan
mn0000746089,Stavesacre
mn0000191680,Gato Barbieri
mn0002149142,DJ Spinn
mn0000146437,Ed Calle
mn0000662952,Halestorm
mn0000271371,Diesel
mn0000111632,Anthony Evans
mn0000419279,The Red Chord
mn0000402894,The Melismatics
mn0000347786,Jimmy Nelson
mn0000300262,Junie Morrison
mn0000121778,Cibo Matto
mn0000864878,New Bomb Turks
mn0001593440,Le Corps Mince de Francoise
mn0000959487,Lostep
mn0000531326,Too Strong
mn0001555632,Scandinavian Music Group
mn0000416098,The Poni-Tails
mn0000390298,Michael Stearns
mn0000580206,Alberta Cross
mn0000837526,Save Ferris
mn0000585258,Patrick Chardronnet
mn0000011158,Seven Places
mn0000159157,Chakra
mn0001052135,The Bigger Lights
mn0001994609,La Tordue
mn0000699637,Zimbo Trio
mn0000768196,Niyaz
mn0000196275,Wasted Youth
mn0000229775,Defleshed
mn0001922309,Persephone
mn0000013038,Stanton Moore
mn0000633181,Butthole Surfers
mn0000537714,CJ Bolland
mn0001930299,Wooden Wand
mn0000490835,Mike Shiver
mn0000573539,Windsor for the Derby
mn0000347148,Night Ranger
mn0000820376,Leroy Smart
mn0000777100,Qntal
mn0000752562,Snooky Pryor
mn0000453932,Shitdisco
mn0000086741,Kraftwelt
mn0000122939,James Intveld
mn0000498876,Aden
mn0001000729,La Chat
mn0001911946,Opgeduveld
mn0000128915,Beady Belle
mn0000130855,Tony Rice
mn0000806412,Los Toreros Muertos
mn0000933772,Brand Nubian
mn0002311361,Acos Coolkas
mn0000110488,It's Immaterial
mn0000476744,3LW
mn0002330669,Anton Dermota
mn0000260119,Little Egypt
mn0002075263,Kids in Glass Houses
mn0000228590,Dear Nora
mn0000064179,General Elektriks
mn0001008556,Duke Special
mn0000945711,Candy Dulfer
mn0000198512,Edvard Grieg
mn0000181075,<>
mn0000677139,The Pink Mountaintops
mn0000327480,B5
mn0000668932,Dakota Staton
mn0000009132,Tara Vanflower
mn0000498691,The Slits
mn0000290197,Plone
mn0000492240,Millionaire
mn0000688311,Camille Saint-Saëns
mn0000745124,Alison Limerick
mn0000477116,Moby
mn0000770059,Born Jamericans
mn0000413923,Nina Hynes
mn0000656130,Chuck Wicks
mn0002094748,Duman
mn0000389140,Louis Chédid
mn0001304001,All frum Tha I
mn0000957965,Club des Belugas
mn0000812920,Dee Dee Sharp
mn0000217994,Life Without Buildings
mn0000347978,Plus One
mn0000149497,Dynamic Syncopation
mn0000143576,Cut 'n' Move
mn0000153644,Earl Robinson
mn0002146644,Grass Widow
mn0000617492,Tommy Johnson
mn0000758194,Beny Moré
mn0000758843,Aynsley Lister
mn0000167931,Dishwalla
mn0001944429,She Keeps Bees
mn0000254125,Johnta Austin
mn0000273673,S*M*A*S*H
mn0000922434,The Lovely Feathers
mn0000356566,Jimmy Durante
mn0000238495,John Mayall
mn0000161351,Gov't Mule
mn0000945119,Georgia White
mn0002391571,Isbells
mn0001556275,Bodybangers
mn0000004271,Maureen McGovern
mn0002373722,Metallspürhunde
mn0000681934,Worm Is Green
mn0000801591,Gazzara
mn0000791734,Coal Chamber
mn0000167578,Cuarteto Patria
mn0000288947,Yasmin Levy
mn0000038340,Andrew Vasquez
mn0000250231,Dew-Scented
mn0000859062,Puya
mn0000563551,95 South
mn0000341672,No Doubt
mn0000740833,Grant Lee Buffalo
mn0000225143,"Volcano, I'm Still Excited!!"
mn0000765434,Bobby Sutliff
mn0000124598,Cinder
mn0001891534,Monsta Boy
mn0000905839,Unter Null
mn0001737339,Django Django
mn0000453124,John Ralston
mn0000204416,Dr. Octagon
mn0000686577,Willie Colón
mn0000515755,Brainiac
mn0000837865,Scout Niblett
mn0000229348,Lloyd Cole
mn0000473844,System and Station
mn0000422031,Miss Derringer
mn0000476695,The Mercury Program
mn0000733055,Popof
mn0000660151,DJ Khaled
mn0001852401,Count the Stars
mn0000037026,The Bellamy Brothers
mn0000778494,Skinnyman
mn0002695067,Eco
mn0000758417,Axé Bahia
mn0000838948,Soumia
mn0000630521,C-Rayz Walz
mn0000617601,Tommy Tee
mn0001314396,Leandro Lehart
mn0000461541,Söhne Mannheims
mn0000806168,Veruca Salt
mn0002412330,Nicky Romero
mn0000186299,Dee Dee Ramone
mn0001007844,Format:B
mn0000585388,Theodore Shapiro
mn0000598794,Morris Albert
mn0000569700,Tommy Bolin Band
mn0000921895,2Pac
mn0000781732,Clannad
mn0000522765,Ashley Monroe
mn0001846252,Must
mn0000753847,Soneros de Verdad
mn0001590876,Diamond District
mn0000052817,The Family Stand
mn0000678420,Gioachino Rossini
mn0001520005,Nach
mn0000887348,The Oak Ridge Boys
mn0002159841,Attitude Adjustment
mn0000609385,Vapnet
mn0000330967,The New Lost City Ramblers
mn0000071843,Baby Dee
mn0000607053,At the Gates
mn0000281229,"Albert Hammond, Jr."
mn0000633294,Bloody Sunday
mn0000099104,Vashti Bunyan
mn0001014517,Djedjotronic
mn0000049366,The Black Sorrows
mn0000139520,The Acacia Strain
mn0000487136,Forgive Durden
mn0000753617,The Adverts
mn0002052495,Everlife
mn0000829080,Huey Dunbar
mn0000329655,Foreign Beggars
mn0000466686,Michael Fredo
mn0001087497,Hopsin
mn0000177817,Ella Baila Sola
mn0001490181,Natalie
mn0001462701,Blakfish
mn0000272160,Hypertrophy
mn0000950880,DJ Nasty Knock
mn0002412211,Chiddy Bang
mn0000719304,Figurines
mn0000977402,Ava Inferi
mn0000637275,No More Kings
mn0000920004,A Static Lullaby
mn0000927103,Appendix Out
mn0000512971,The Albion Band
mn0000145354,Don Diablo
mn0000395443,No Trigger
mn0000573241,7 Seconds
mn0000155093,Everyday Sunday
mn0000668298,Hecate Enthroned
mn0000187711,John Oswald
mn0000899425,13 Cats
mn0002098974,Blind Ego
mn0000132608,Future Leaders of the World
mn0000065562,Fatima Mansions
mn0000188588,Cephalic Carnage
mn0001842429,Lofofora
mn0000817030,Johnny & the Attractions
mn0000516868,Håkan Hellström
mn0000140778,Cud
mn0000378026,Masta Ace
mn0000740514,Caural
mn0000517264,Tom Rush
mn0000094671,Ihsahn
mn0000132255,MC Jin
mn0000029084,The Adicts
mn0000531584,Scream Club
mn0000023566,Terje Rypdal
mn0002422652,Pocahaunted
mn0000065082,Jimmy Nail
mn0000639479,Konstantin Wecker
mn0000059293,The Mamas & the Papas
mn0000608233,Casuarina
mn0000606773,Atjazz
mn0000519804,Brian Tarquin
mn0000029909,Terry Reid
mn0000563390,Colbie Caillat
mn0000479929,Midfield General
mn0000075082,Keziah Jones
mn0000622682,Alan Braxe & Fred Falke
mn0001032273,Riva Starr
mn0000940076,The Strawbs
mn0000908435,Bitter:Sweet
mn0000247963,Love Battery
mn0000746984,Steinski
mn0001607949,Peter Van Hoesen
mn0000370326,Sara Bareilles
mn0000799373,Ella Washington
mn0000290816,Ron Sexsmith
mn0000598593,Tim Burgess
mn0001944158,Damn Arms
mn0001413420,$tinkworx
mn0000821320,Dick Justice
mn0000131445,Tall Paul
mn0000363056,Katie Webster
mn0002330216,Lucky Soul
mn0001675185,Profane Omen
mn0000678499,Dario Marianelli
mn0000601164,Tim Feehan
mn0000857804,Highspire
mn0000501294,The Scissor Girls
mn0002076275,Dorfdisko
mn0000135094,Jochen Distelmeyer
mn0000060401,Audio Bullys
mn0000305363,Saves the Day
mn0000256482,Diane Schuur
mn0000723045,Miyavi
mn0002098367,Monika Brodka
mn0000503279,Archie Shepp
mn0002158372,Beto Barbosa
mn0000254833,Scott Henderson
mn0000450947,Unk
mn0001938421,Death By Kite
mn0000747561,Télépopmusik
mn0000642196,George Coleman
mn0000114845,Connee Boswell
mn0000656450,Gaiser
mn0000484990,+44
mn0000548338,Cannonball Adderley
mn0000020464,Technical Itch
mn0000448207,Donna Lewis
mn0000387219,Norma Jean
mn0000027221,Sleeping at Last
mn0000888829,On Broken Wings
mn0000077560,Bobby Short
mn0000642477,Burro Banton
mn0000814273,Deborah Coleman
mn0000777141,Eisbrecher
mn0000030686,Super XX Man
mn0000035338,Peabo Bryson
mn0000944105,Grupo Manía
mn0000446514,Grzegorz Turnau
mn0000538968,U.S.D.A.
mn0000623591,Fredrika Stahl
mn0000755950,Silver Convention
mn0001258721,Kid Dynamite
mn0000871624,Robin McKelle
mn0000374904,Tim Fite
mn0000359291,Kalibas
mn0000051828,Swizz Beatz
mn0000165068,Garnett Silk
mn0000400110,Rodrigo y Gabriela
mn0000720089,Le Rat Luciano
mn0000091650,Black Flag
mn0000069393,The Ivy League
mn0000103834,Lansing-Dreiden
mn0000953873,DLG (Dark Latin Groove)
mn0000327853,Phillip LaRue
mn0000041899,The Blues Project
mn0000573240,7 Angels 7 Plagues
mn0000250157,Johnny Fiasco
mn0000254964,Deon Estus
mn0000606610,Atom Heart
mn0000519949,Seekonk
mn0000555901,RBD
mn0000912523,Misty's Big Adventure
mn0000808588,Russ Freeman
mn0000120231,Duffy Power
mn0000180029,For Against
mn0000281476,Los del Caney
mn0000857887,Pulse Ultra
mn0000295415,Richard Pryor
mn0000163494,Bleed the Dream
mn0000637592,Slaughter Mob
mn0001014395,Ladyhawke
mn0000078224,Neaera
mn0000807353,"James ""Son"" Thomas"
mn0000770629,Illinois Jacquet
mn0000656610,Cantoma
mn0000674332,Herb Alpert
mn0000950480,Gloria DeHaven
mn0000157630,Pat Appleton
mn0001055487,Dark Dark Dark
mn0000408279,Melky Sedeck
mn0000552052,RAQ
mn0000311569,Gabrielle
mn0000376888,Nappy Brown
mn0000660246,Grandpa Jones
mn0000110104,Cissy Houston
mn0000290072,Roberta Flack
mn0000807949,Underworld
mn0000335260,Nick Kamen
mn0000090393,Pino Donaggio
mn0000572658,HellBillys
mn0003650428,SISTERS
mn0000352017,Richard Zimmerman
mn0000475650,The Outfield
mn0000600079,Tim Deluxe
mn0000801975,Enam
mn0000489554,Mike Patton
mn0000452817,Michael Kamen
mn0000887806,Oleta Adams
mn0000659295,Force M.D.'s
mn0001945124,Pharaoh Overlord
mn0000034349,Soil & Eclipse
mn0000466317,Michèle Torr
mn0001004135,Juvelen
mn0000231342,Deee-Lite
mn0002100785,Round Table Knights
mn0000619388,Alejandro Sanz
mn0000087741,Ill Niño
mn0001565721,Mintzkov
mn0000027453,Super Numeri
mn0000168256,Eva Cassidy
mn0000588694,Anoushka Shankar
mn0000140891,The Dead Milkmen
mn0001492371,Led Bib
mn0000578730,Spiral Starecase
mn0000732792,Urban Tribe
mn0000475202,The Story
mn0000064130,The Farm
mn0000282175,Lone Ranger
mn0000093505,Chicory Tip
mn0000753273,Andy Stochansky
mn0000459423,The View
mn0000782741,Cree Summer
