id,allmusic_id
1498,mn0000063739
1499,mn0000639062
1500,mn0000980848
1501,mn0001842472
1502,mn0000675732
1503,mn0000729168
1504,mn0000168631
1505,mn0000015957
1506,mn0000543867
1507,mn0000637545
1508,mn0001537062
1509,mn0000331206
1510,mn0000105023
1511,mn0002072054
1512,mn0000938878
1513,mn0000643347
1514,mn0001763409
1515,mn0000278542
1516,mn0000824022
1517,mn0000245590
1518,mn0000092414
1519,mn0000165012
1520,mn0000986061
1521,mn0000074520
1522,mn0000586679
1523,mn0000567183
1524,mn0000211850
1525,mn0000212129
1526,mn0000973249
1527,mn0000944700
1528,mn0002430696
1529,mn0000807121
1530,mn0000837150
1531,mn0000619153
1532,mn0000478751
1533,mn0002628781
1534,mn0000136421
1535,mn0000423829
1536,mn0001900892
1537,mn0000620570
1538,mn0000127155
1539,mn0000251809
1540,mn0000865543
1541,mn0000126497
1542,mn0000153956
1543,mn0000596699
1544,mn0000230217
1545,mn0000929673
1546,mn0000161891
1547,mn0000099307
1548,mn0002020554
1549,mn0000018998
1550,mn0000573327
1551,mn0000356405
1552,mn0000677086
1553,mn0000475431
1554,mn0002112561
1555,mn0000182042
1556,mn0000404921
1557,mn0000091133
1558,mn0000251078
1559,mn0000790814
1560,mn0000180617
1561,mn0000018016
1562,mn0000518762
1563,mn0002074685
1564,mn0000583700
1565,mn0001458003
1566,mn0000291502
1567,mn0002053981
1568,mn0000789560
1569,mn0000040294
1570,mn0000037931
1571,mn0001002373
1572,mn0000816387
1573,mn0000389213
1574,mn0000818432
1575,mn0000741289
1576,mn0000372102
1577,mn0000976719
1578,mn0001359093
1579,mn0000311338
1580,mn0000777780
1581,mn0000935413
1582,mn0002043917
1583,mn0000339742
1584,mn0001063798
1585,mn0000640208
1586,mn0000668265
1587,mn0000487837
1588,mn0000221646
1589,mn0000638935
1590,mn0000193641
1591,mn0000945196
1592,mn0000955330
1593,mn0000489606
1594,mn0000216364
1595,mn0000149315
1596,mn0000105815
1597,mn0000390374
1598,mn0000223061
1599,mn0000598083
1600,mn0000395869
1601,mn0000013891
1602,mn0000828004
1603,mn0000057115
1604,mn0000008828
1605,mn0002333923
1606,mn0000753254
1607,mn0000831153
1608,mn0000094792
1609,mn0000617989
1610,mn0000051770
1611,mn0000789895
1612,mn0000164732
1613,mn0000325251
1614,mn0000817315
1615,mn0000191070
1616,mn0001034437
1617,mn0000632959
1618,mn0000312602
1619,mn0000742569
1620,mn0000656811
1621,mn0000847970
1622,mn0000101759
1623,mn0000502437
1624,mn0000827923
1625,mn0001519371
1626,mn0002193586
1627,mn0000010276
1628,mn0000002923
1629,mn0000816932
1630,mn0000343416
1631,mn0000866288
1632,mn0000096645
1633,mn0000808198
1634,mn0001522504
1635,mn0000113823
1636,mn0001519439
1637,mn0000003952
1638,mn0002132762
1639,mn0000948620
1640,mn0000081830
1641,mn0001578539
1642,mn0000692089
1643,mn0001006389
1644,mn0000075264
1645,mn0000092503
1646,
1647,mn0001734865
1648,mn0000373313
1649,mn0001443104
1650,mn0000114008
1651,mn0000798499
1652,mn0000930786
1653,mn0000940397
1654,mn0000078796
1655,mn0000998782
1656,mn0000466193
1657,mn0000019260
1658,mn0000810400
1659,mn0000925450
1660,mn0000169239
1661,mn0000174388
1662,mn0000868174
1663,mn0000007974
1664,mn0000412110
1665,mn0000192897
1666,mn0000949964
1667,mn0000202644
1668,mn0000640042
1669,mn0000149860
1670,mn0000533104
1671,mn0000617844
1672,mn0000094890
1673,mn0000980163
1674,mn0000047981
1675,mn0000270066
1676,mn0000124880
1677,mn0000298791
1678,mn0001007355
1679,mn0000940541
1680,mn0000405667
1681,mn0000463125
1682,mn0000322092
1683,mn0000670852
1684,mn0002023213
1685,mn0000245011
1686,mn0000634724
1687,mn0000080970
1688,mn0000443997
1689,mn0000070740
1690,mn0000542936
1691,mn0000194008
1692,mn0000689606
1693,mn0000524587
1694,mn0000131017
1695,mn0000058386
1696,mn0000147306
1697,mn0000104314
1698,mn0000083423
1699,mn0000126415
1700,mn0000575139
1701,mn0000166033
1702,mn0000310207
1703,mn0000673577
1704,mn0000575201
1705,mn0000593849
1706,mn0000526901
1707,mn0000940884
1708,mn0000520077
1709,mn0000483070
1710,mn0000541245
1711,mn0000317717
1712,
1713,mn0000313128
1714,mn0000627780
1715,mn0000491786
1716,mn0000584450
1717,mn0000473230
1718,mn0000184383
1719,mn0000405417
1720,mn0000183311
1721,mn0000228715
1722,mn0000755755
1723,mn0000078523
1724,mn0000151861
1725,mn0001897913
1726,mn0000679889
1727,mn0000478351
1728,mn0000105845
1729,mn0000010155
1730,mn0003322549
1731,mn0000478833
1732,mn0000063225
1733,mn0000081832
1734,mn0000924764
1735,mn0000026871
1736,mn0000769638
1737,mn0000113344
1738,mn0000184199
1739,mn0000205668
1740,mn0000773104
1741,mn0000102462
1742,mn0000461391
1743,mn0000073421
1744,mn0000512247
1745,mn0000278650
1746,mn0000818058
1747,mn0000089545
1748,mn0000338524
1749,mn0000443187
1750,mn0001519193
1751,mn0000107997
1752,mn0000621368
1753,mn0000937599
1754,mn0000371582
1755,mn0000216028
1756,mn0000331337
1757,mn0000295941
1758,mn0000820056
1759,mn0000358480
1760,mn0000067494
1761,mn0000042768
1762,mn0000980719
1763,mn0000798751
1764,mn0000754545
1765,mn0000559407
1766,mn0000024129
1767,mn0000950454
1768,mn0000817000
1769,mn0000074936
1770,mn0000738591
1771,mn0000249519
1772,mn0000927413
1773,mn0001057446
1774,mn0000071957
1775,mn0000165446
1776,mn0000735964
1777,mn0002320225
1778,mn0000430320
1779,mn0000356548
1780,mn0000554963
1781,mn0001419258
1782,mn0000802792
1783,mn0000130069
1784,mn0000670057
1785,mn0000166848
1786,mn0000663463
1787,mn0000041941
1788,mn0000835648
1789,mn0000686102
1790,mn0000531660
1791,mn0000483396
1792,mn0000268634
1793,mn0000225930
1794,mn0000243137
1795,mn0000964089
1796,mn0000796045
1797,mn0000314905
1798,mn0000234325
1799,mn0000110702
1800,mn0000584287
1801,mn0000589767
1802,mn0000952761
1803,mn0000109414
1804,mn0000156852
1805,mn0000392421
1806,mn0000287350
1807,mn0000466442
1808,mn0001445052
1809,mn0000046345
1810,mn0000478120
1811,mn0000004399
1812,mn0000953752
1813,mn0000634109
1814,mn0000073173
1815,mn0000524060
1816,mn0000773725
1817,mn0002150201
1818,mn0000069095
1819,mn0001383309
1820,mn0000139812
1821,mn0000197040
1822,mn0001242256
1823,mn0000096804
1824,mn0000022655
1825,mn0000782344
1826,mn0002313970
1827,mn0000162961
1828,mn0000248391
1829,mn0000016235
1830,mn0000609184
1831,mn0000201739
1832,mn0000829790
1833,mn0000241807
1834,mn0000000343
1835,mn0000356679
1836,mn0000389137
1837,mn0000052062
1838,mn0000134761
1839,mn0000767068
1840,mn0000059292
1841,mn0001876501
1842,mn0000005971
1843,mn0000932331
1844,mn0000660210
1845,mn0000153565
1846,mn0000622053
1847,mn0000946560
1848,mn0000179708
1849,mn0000154756
1850,mn0000941602
1851,mn0000515072
1852,mn0001991208
1853,mn0000745964
1854,mn0000394901
1855,mn0000814295
1856,mn0000667329
1857,mn0000163903
1858,mn0000251361
1859,mn0000031969
1860,mn0000109628
1861,mn0000346102
1862,mn0000665801
1863,mn0000211848
1864,mn0000424244
1865,mn0000024944
1866,mn0000090188
1867,mn0001563795
1868,mn0000809765
1869,mn0002313515
1870,mn0000988094
1871,mn0000229865
1872,mn0000515417
1873,mn0002098724
1874,mn0000152242
1875,mn0000864266
1876,mn0000721806
1877,mn0000565652
1878,mn0000046429
1879,mn0000193504
1880,mn0000129457
1881,mn0000269894
1882,mn0000093319
1883,mn0000696571
1884,mn0000408612
1885,mn0000188282
1886,mn0000175594
1887,mn0000754507
1888,mn0000679314
1889,mn0001048750
1890,mn0000757282
1891,mn0000977208
1892,mn0001426989
1893,mn0000639397
1894,mn0001598097
1895,mn0000207294
1896,mn0000198629
1897,mn0000335884
1898,mn0000664378
1899,mn0000167514
1900,mn0000247573
1901,mn0000806411
1902,mn0002112619
1903,mn0002153274
1904,mn0000571752
1905,mn0000355998
1906,mn0000688030
1907,mn0000136443
1908,mn0000159857
1909,mn0000108774
1910,mn0000166398
1911,mn0000293448
1912,mn0000805871
1913,mn0000031263
1914,mn0001005049
1915,mn0000866917
1916,mn0000665860
1917,mn0000679398
1918,mn0000974145
1919,mn0000210975
1920,mn0000042125
1921,mn0000275682
1922,mn0000175510
1923,mn0000016617
1924,mn0001565849
1925,mn0000176830
1926,mn0001360182
1927,mn0000314898
1928,mn0000514355
1929,mn0000822148
1930,mn0000391023
1931,mn0000796460
1932,mn0000175984
1933,mn0000953492
1934,mn0001963917
1935,mn0000645474
1936,mn0000854157
1937,mn0000238126
1938,mn0000191429
1939,mn0000190843
1940,mn0000586305
1941,mn0000513749
1942,mn0000762963
1943,mn0000291413
1944,mn0000684240
1945,mn0000309365
1946,mn0000134600
1947,mn0000375479
1948,mn0000392527
1949,mn0000952786
1950,mn0000485872
1951,mn0000768010
1952,mn0000580294
1953,mn0000199083
1954,mn0000052978
1955,mn0001010434
1956,mn0000691159
1957,mn0000026367
1958,mn0000186834
1959,mn0000035586
1960,mn0000742285
1961,mn0000048903
1962,mn0000940848
1963,mn0000594665
1964,mn0000526529
1965,mn0000140176
1966,mn0001594103
1967,mn0001282576
1968,mn0000560796
1969,mn0000640680
1970,mn0000415190
1971,mn0000796700
1972,mn0000748854
1973,mn0000808623
1974,mn0002096952
1975,mn0000587672
1976,mn0001006763
1977,mn0000772669
1978,mn0000168461
1979,mn0000017115
1980,mn0001945973
1981,mn0000857930
1982,mn0000481573
1983,mn0000496374
1984,mn0000456964
1985,mn0000602467
1986,mn0000015101
1987,mn0000674600
1988,mn0000576525
1989,mn0000741158
1990,mn0000479540
1991,mn0000791833
1992,mn0000744661
1993,mn0000722169
1994,mn0000818559
1995,mn0000419544
1996,mn0000788241
1997,mn0000804865
1998,mn0000278009
1999,mn0000652289
2000,mn0000294338
2001,mn0000392195
2002,mn0002307802
2003,mn0000097626
2004,mn0002327868
2005,mn0000863103
2006,mn0000440456
2007,mn0000806248
2008,mn0000674160
2009,mn0000004838
2010,mn0000508805
2011,mn0002070997
2012,mn0002335580
2013,mn0001343911
2014,mn0001062404
2015,mn0000491174
2016,mn0000741160
2017,mn0000234430
2018,mn0000809780
2019,mn0000210974
2020,mn0000484177
2021,mn0000943909
2022,mn0000787919
2023,mn0000785045
2024,mn0000152520
2025,mn0000205838
2026,mn0000057486
2027,mn0000143928
2028,mn0000166677
2029,mn0000172665
2030,mn0001572204
2031,mn0000017742
2032,mn0000592898
2033,mn0000003829
2034,mn0000403758
2035,mn0000079240
2036,mn0000790361
2037,mn0002038387
2038,mn0000299567
2039,mn0000942856
2040,mn0000180367
2041,mn0000476425
2042,mn0000794926
2043,mn0000773520
2044,mn0000675355
2045,mn0000332807
2046,mn0000025375
2047,mn0000583618
2048,mn0001966101
2049,mn0000121726
2050,mn0000009298
2051,mn0001577896
2052,mn0000591763
2053,mn0000935889
2054,mn0000798607
2055,mn0000570306
2056,mn0000646260
2057,mn0000424366
2058,mn0000119996
2059,mn0000071382
2060,mn0000475211
2061,mn0000211629
2062,mn0000358127
2063,mn0000406564
2064,mn0000781423
2065,mn0000920434
2066,mn0000585940
2067,mn0000453397
2068,mn0000608907
2069,mn0000783145
2070,mn0000387484
2071,mn0000111739
2072,mn0000276058
2073,mn0000723230
2074,mn0000771079
2075,mn0000748154
2076,mn0002091945
2077,mn0000939804
2078,mn0000047538
2079,mn0000020050
2080,mn0000937824
2081,mn0000010092
2082,mn0000774879
2083,mn0000261623
2084,mn0000366863
2085,mn0000300361
2086,mn0000227888
2087,mn0000490554
2088,mn0000580735
2089,mn0001971650
2090,mn0002056697
2091,mn0001389187
2092,mn0000938337
2093,mn0000314172
2094,mn0000738995
2095,mn0000840820
2096,mn0000172597
2097,mn0000151326
2098,mn0000021810
2099,mn0000239405
2100,mn0001013109
2101,mn0000949175
2102,mn0000173287
2103,mn0000951158
2104,mn0000098266
2105,mn0000515641
2106,mn0000425372
2107,mn0000466974
2108,mn0000680476
2109,mn0000478016
2110,mn0000921710
2111,mn0000776093
2112,mn0000154751
2113,mn0000194578
2114,mn0000367627
2115,mn0000471272
2116,mn0000073553
2117,mn0000149605
2118,mn0002028948
2119,mn0000800405
2120,mn0000762177
2121,mn0002936668
2122,mn0000736524
2123,mn0000770674
2124,mn0000080370
2125,mn0000171150
2126,mn0000539346
2127,mn0000748878
2128,mn0000076055
2129,mn0001960302
2130,mn0000113753
2131,mn0000576975
2132,mn0000369297
2133,mn0000197582
2134,mn0000614492
2135,mn0000960574
2136,mn0000119058
2137,mn0000461722
2138,mn0000593843
2139,mn0000540742
2140,mn0000334363
2141,mn0000157267
2142,mn0001924305
2143,mn0000033779
2144,mn0000220698
2145,mn0000197944
2146,mn0000244073
2147,mn0000161487
2148,mn0000936483
2149,mn0000519054
2150,mn0000329468
2151,mn0000246885
2152,mn0000041976
2153,mn0000156633
2154,mn0000248681
2155,mn0000774121
2156,mn0000060012
2157,mn0000461376
2158,mn0000984874
2159,mn0000058144
2160,mn0000954810
2161,mn0000764777
2162,mn0000043668
2163,mn0000251033
2164,mn0000477662
2165,mn0000936983
2166,mn0000492466
2167,mn0000113593
2168,mn0000339160
2169,mn0000106118
2170,mn0000098395
2171,mn0000938249
2172,mn0000697391
2173,mn0000636980
2174,mn0001562793
2175,mn0000352770
2176,mn0001296198
2177,mn0002050340
2178,mn0000985446
2179,mn0000299893
2180,mn0000666941
2181,mn0000987390
2182,mn0000011518
2183,mn0000633192
2184,mn0002553524
2185,mn0000014542
2186,mn0000082562
2187,mn0000791885
2188,mn0000804646
2189,mn0000782035
2190,mn0000141256
2191,mn0000146796
2192,mn0000599288
2193,mn0000261224
2194,mn0000721718
2195,mn0000953543
2196,mn0000519263
2197,mn0000445135
2198,mn0000182302
2199,mn0000142860
2200,mn0000486456
2201,mn0000235099
2202,mn0000779370
2203,mn0000597094
2204,mn0000530745
2205,mn0000516656
2206,mn0003464107
2207,mn0000046523
2208,mn0000803009
2209,mn0000201130
2210,mn0000465114
2211,mn0000063388
2212,mn0000987621
2213,mn0000471324
2214,mn0002077723
2215,mn0000599407
2216,mn0000834007
2217,mn0003197254
2218,mn0000162930
2219,mn0000313489
2220,mn0000445347
2221,mn0002331090
2222,mn0000742237
2223,mn0000329191
2224,mn0002152729
2225,mn0000119651
2226,mn0000508956
2227,mn0000198359
2228,mn0000222153
2229,mn0000114549
2230,mn0000016041
2231,mn0001748949
2232,mn0000626357
2233,mn0000008245
2234,mn0000776659
2235,mn0000202162
2236,mn0001790676
2237,mn0000569856
2238,mn0000154957
2239,mn0000193305
2240,mn0000946256
2241,mn0000135655
2242,mn0000086662
2243,mn0000887235
2244,mn0000003745
2245,mn0000908386
2246,mn0000931519
2247,mn0000532957
2248,mn0000223587
2249,mn0000645612
2250,mn0000335711
2251,mn0000280818
2252,mn0000193363
2253,mn0000620943
2254,mn0000836098
2255,mn0000758630
2256,mn0000400158
2257,mn0000959770
2258,mn0000033694
2259,mn0000007418
2260,mn0000346563
2261,mn0000830106
2262,mn0000806870
2263,mn0000332149
2264,mn0001347332
2265,mn0000450867
2266,mn0000286677
2267,mn0000569185
2268,mn0000943649
2269,mn0000081619
2270,mn0000727434
2271,mn0000251851
2272,mn0000420539
2273,mn0000043882
2274,mn0001519077
2275,mn0001499548
2276,mn0000412602
2277,mn0000011816
2278,mn0000405903
2279,mn0000548746
2280,mn0000172450
2281,mn0000672649
2282,mn0000332257
2283,mn0000204901
2284,mn0000095166
2285,mn0000019073
2286,mn0000046694
2287,mn0000072959
2288,mn0000308637
2289,mn0001009661
2290,mn0000896954
2291,mn0000771889
2292,mn0000942911
2293,mn0000812584
2294,mn0000506362
2295,mn0000813456
2296,mn0000760148
2297,mn0000545328
2298,mn0000346806
2299,mn0000812877
2300,mn0000178906
2301,mn0000103620
2302,mn0000929973
2303,mn0000988457
2304,mn0000216268
2305,mn0000142172
2306,mn0000482763
2307,mn0000760238
2308,mn0000406294
2309,mn0001214235
2310,mn0000103216
2311,mn0000197932
2312,mn0000541496
2313,mn0000140651
2314,mn0000918867
2315,mn0000459990
2316,mn0002132738
2317,mn0000184231
2318,mn0000079792
2319,mn0000387772
2320,mn0000192260
2321,mn0000298766
2322,mn0000503229
2323,mn0002046195
2324,mn0000217641
2325,mn0000792852
2326,mn0000747761
2327,mn0001520163
2328,mn0000030073
2329,mn0000143749
2330,mn0000129911
2331,mn0000088497
2332,mn0000093566
2333,mn0000394580
2334,mn0000030658
2335,mn0000083254
2336,mn0000068934
2337,mn0000062378
2338,mn0000287087
2339,mn0000018414
2340,mn0000354140
2341,mn0000380526
2342,mn0000866423
2343,mn0000057835
2344,mn0000765075
2345,mn0000549258
2346,mn0000753680
2347,mn0000244048
2348,mn0000145734
2349,mn0000950185
2350,mn0000344167
2351,mn0000418794
2352,mn0000005501
2353,mn0000236646
2354,mn0001867662
2355,mn0002126594
2356,mn0000013985
2357,mn0000361681
2358,mn0000154840
2359,mn0000831786
2360,mn0000106000
2361,mn0000072263
2362,mn0000843259
2363,mn0000593776
2364,mn0000379971
2365,mn0002527381
2366,mn0001467228
2367,mn0000748485
2368,mn0000007583
2369,mn0000891827
2370,mn0000279688
2371,mn0000072941
2372,mn0001899208
2373,mn0002029065
2374,mn0000171558
2375,mn0000581313
2376,mn0000212006
2377,mn0000183635
2378,mn0002090636
2379,mn0000558828
2380,mn0000852131
2381,mn0001417269
2382,mn0000018500
2383,mn0000936549
2384,mn0000642257
2385,mn0001944519
2386,mn0001400421
2387,mn0000476541
2388,mn0000214907
2389,mn0000780102
2390,mn0000739452
2391,mn0000018796
2392,mn0000164681
2393,mn0000352573
2394,mn0000276910
2395,mn0000759822
2396,mn0001967683
2397,mn0000933739
2398,mn0000651107
2399,mn0000894831
2400,mn0000798519
2401,mn0000032571
2402,mn0000817461
2403,mn0000864899
2404,mn0000022533
2405,mn0000291235
2406,mn0001927380
2407,mn0000920175
2408,mn0000197920
2409,mn0000045539
2410,mn0000479001
2411,mn0000107259
2412,mn0000833440
2413,mn0001416062
2414,mn0000662538
2415,mn0002128134
2416,mn0000627617
2417,mn0000421000
2418,mn0000501081
2419,mn0000613459
2420,mn0000279141
2421,mn0000076833
2422,mn0000095458
2423,mn0000273219
2424,mn0001947758
2425,mn0000319105
2426,mn0000322864
2427,mn0000380704
2428,mn0000256709
2429,mn0000209748
2430,mn0000009831
2431,mn0000157360
2432,mn0000126287
2433,mn0000633288
2434,mn0000885128
2435,mn0000585896
2436,mn0000160055
2437,mn0000898336
2438,mn0000024761
2439,mn0000949259
2440,mn0000788568
2441,mn0000124390
2442,mn0000041285
2443,mn0000589784
2444,mn0000006074
2445,mn0000025411
2446,mn0000188005
2447,mn0000088100
2448,mn0000828740
2449,mn0000694411
2450,mn0000095132
2451,mn0000072999
2452,mn0001406999
2453,mn0000111602
2454,mn0000282731
2455,mn0000092942
2456,mn0000171622
2457,mn0000719562
2458,mn0000633313
2459,mn0000563012
2460,mn0002060164
2461,mn0000165624
2462,mn0000180357
2463,mn0000744075
2464,mn0001286520
2465,mn0000654570
2466,mn0000571229
2467,mn0000191699
2468,mn0000790078
2469,mn0000514417
2470,mn0001444360
2471,mn0000396372
2472,mn0000802264
2473,mn0000936790
2474,mn0000799091
2475,mn0000647092
2476,mn0000098187
2477,mn0000746385
2478,mn0001004287
2479,mn0000939216
2480,mn0000234685
2481,mn0000618726
2482,mn0000512035
2483,mn0001778313
2484,mn0000130388
2485,mn0000175775
2486,mn0000685833
2487,mn0000146752
2488,mn0000760337
2489,mn0000128264
2490,mn0000128440
2491,mn0000536419
2492,mn0000488333
2493,mn0000095227
2494,mn0001975073
2495,mn0000575199
2496,mn0000922471
2497,mn0000007480
2498,mn0000040743
2499,mn0000570831
2500,mn0001385660
2501,mn0000572385
2502,mn0000078814
2503,mn0000907539
2504,mn0000300128
2505,mn0000839109
2506,mn0000220691
2507,mn0000782815
2508,mn0000745088
2509,mn0000354830
2510,mn0001566794
2511,mn0000619522
2512,mn0000132869
2513,mn0000900261
2514,mn0000297886
2515,mn0000908007
2516,mn0000835671
2517,mn0000041134
2518,mn0001556292
2519,mn0000235394
2520,mn0000672656
2521,mn0001587725
2522,mn0000082626
2523,mn0000531653
2524,mn0000559128
2525,mn0000092133
2526,mn0000899119
2527,mn0001910174
2528,mn0000866215
2529,mn0000691991
2530,mn0000884269
2531,mn0000209346
2532,
2533,mn0000797327
2534,mn0000162427
2535,mn0000497682
2536,mn0000568137
2537,mn0000519355
2538,mn0000483623
2539,mn0000273068
2540,mn0000393892
2541,mn0000018790
2542,mn0000336873
2543,mn0000928942
2544,mn0000327184
2545,mn0000841475
2546,mn0000354631
2547,mn0000895355
2548,mn0000533477
2549,mn0000082040
2550,mn0000161958
2551,mn0000185584
2552,mn0000286572
2553,mn0002501473
2554,mn0000405113
2555,mn0000021935
2556,mn0000490416
2557,
2558,mn0000655280
2559,mn0000174007
2560,mn0002099666
2561,mn0000051063
2562,mn0000725649
2563,mn0000754513
